,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
84366,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000003,native cell,132,5.470368835474513
84367,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000057,fibroblast,357,14.794861168669707
84368,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000097,mast cell,14,0.5801906340654787
84369,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000115,endothelial cell,24,0.9946125155408205
84370,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000192,smooth muscle cell,196,8.122668876916702
84371,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000235,macrophage,142,5.884790716949855
84372,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000236,B cell,16,0.6630750103605471
84373,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000451,dendritic cell,4,0.16576875259013676
84374,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000576,monocyte,4,0.16576875259013676
84375,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000623,natural killer cell,19,0.7874015748031495
84376,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000669,pericyte,617,25.569830087028595
84377,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",88,3.6469125569830085
84378,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000814,mature NK T cell,5,0.20721094073767096
84379,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",9,0.3729796933278077
84380,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",48,1.989225031081641
84381,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",34,1.4090343970161625
84382,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0001054,CD14-positive monocyte,1,0.04144218814753419
84383,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,342,14.173228346456693
84384,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,14,0.5801906340654787
84385,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002144,capillary endothelial cell,98,4.061334438458351
84386,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002319,neural cell,83,3.4397016162453378
84387,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",11,0.45586406962287607
84388,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:0002543,vein endothelial cell,44,1.8234562784915043
84389,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:1000309,epicardial adipocyte,76,3.149606299212598
84390,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,H4,sixth decade human stage,European,CL:1000413,endothelial cell of artery,35,1.4504765851636967
